ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
CPER661	661	CPER	Vegatation	Root diameter	Root diameter	mm	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Root diameter					Natural Resources, Earth and Environmental Sciences	biota	no
CPER662	662	CPER	Vegatation	Specific Root length	Specific Root length	cm	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Specific Root length					Natural Resources, Earth and Environmental Sciences	biota	no
CPER663	663	CPER	Vegatation	Root Dry Mass	oven-dry root mass of scanned sample	g	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Root Dry Mass					Natural Resources, Earth and Environmental Sciences	biota	no
CPER664	664	CPER	Vegatation	Root Dry Matter Content	oven-dry root mass (g)/saturated root mass (g); a proxy for root tissue density	g/g	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Root Dry Matter Content					Natural Resources, Earth and Environmental Sciences	biota	no
CPER665	665	CPER	Vegatation	Root Tissue Density	oven-dry root mass (g)/total root volume (cm3); based on WinRhizo measure of root volume at AUTO threshold; higher RTD is associated with greater root longevity	g/cm3	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Root Tissue Density					Natural Resources, Earth and Environmental Sciences	biota	no
CPER666	666	CPER	Vegatation	Root Diameter	mean root diameter for entire sample, determined at AUTO threshold	mm	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Root Diameter					Natural Resources, Earth and Environmental Sciences	biota	no
CPER667	667	CPER	Vegatation	Root Nitrogen Concentration	percent N in ground oven-dry root tissue	percent	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Root Nitrogen Concentration					Natural Resources, Earth and Environmental Sciences	biota	no
CPER668	668	CPER	Vegatation	Seed mass	Average oven-dry seed mass	mg	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Seed mass					Natural Resources, Earth and Environmental Sciences	biota	no
CPER669	669	CPER	Vegatation	Storage and Transport Root mass	Average dry mass of taproot, crown, or rhizome tissues (per plant)	grams	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Dry Matter of plant fraction, plant tissue					Natural Resources, Earth and Environmental Sciences	biota	no
CPER670	670	CPER	Vegatation	Leaf Nitrogen	Leaf Nitrogen	percent	annual	1 year	2014	2014	2014-01-01	2015	2015	2015-12-31	2	Dana Blumenthal, Jules Kray	excel			1	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue					Natural Resources, Earth and Environmental Sciences	biota	no
CPER671	671	CPER	Vegetation	Vegetation height and cover	Cattle use of prairie dog towns on the shortgrass steppe of Colorado				1999	1999	1999-01-01	2000	2000	2000-12-31	2	Debra Guenther, James Detling, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/83512	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER672	672	CPER	Vegetation	aboveground biomass	Biochemical Responses of US Great Plains Grasslands to Regional and Interannual Variability in Precipitation				1999	1999	1999-01-01	2001	2001	2001-12-31	3	Ingrid Burke, Rebecca McCulley, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/85531	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER673	673	CPER	Vegetation	belowground biomass	Biochemical Responses of US Great Plains Grasslands to Regional and Interannual Variability in Precipitation				1999	1999	1999-01-01	2001	2001	2001-12-31	3	Ingrid Burke, Rebecca McCulley, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/85531	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, belowground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER674	674	CPER	Vegetation	aboveground biomass	Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2001	2001	2001-12-31	5	Justin Derner, Jack Morgan	ASCII file in institutional repository	http://hdl.handle.net/10217/82454	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER675	675	CPER	Vegetation	cover	Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2001	2001	2001-12-31	5	Justin Derner, Jack Morgan	ASCII file in institutional repository	http://hdl.handle.net/10217/82454	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER676	676	CPER	Vegetation	leafwater	Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2001	2001	2001-12-31	5	Justin Derner, Jack Morgan	ASCII file in institutional repository	http://hdl.handle.net/10217/82454	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue					Natural Resources, Earth and Environmental Sciences	biota	no
CPER677	677	CPER	Vegetation	light response	Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2001	2001	2001-12-31	5	Justin Derner, Jack Morgan	ASCII file in institutional repository	http://hdl.handle.net/10217/82454	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	light extinction coefficient					Natural Resources, Earth and Environmental Sciences	biota	no
CPER678	678	CPER	Vegetation	leaf nitrogen and carbon	Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2001	2001	2001-12-31	5	Justin Derner, Jack Morgan	ASCII file in institutional repository	http://hdl.handle.net/10217/82454	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue					Natural Resources, Earth and Environmental Sciences	biota	no
CPER679	679	CPER	Vegetation	belowground biomass	Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2001	2001	2001-12-31	5	Justin Derner, Jack Morgan	ASCII file in institutional repository	http://hdl.handle.net/10217/82454	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, belowground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER680	680	CPER	Vegetation	cover	Open Top Chamber Experiment Carbon Dioxide (CO2) Elevation Experiment at the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2001	2001	2001-12-31	5	Justin Derner, Jack Morgan	ASCII file in institutional repository	http://hdl.handle.net/10217/82454	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER681	681	CPER	Vegetation	GZTX_CanCov	Canopy cover of vegetaion by species in a grazing exclsoure experiment	g/m2	annual	1 year	2009	2009	2009-01-01	2015	2015	2015-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			6	Central Plains Experimental Range, Nunn, Colorado	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
CPER682	682	CPER	Vegetation	AGM_Jun_Structure	Pasture vegetation  visual obstruction reading (biomass)	kg/ha	seasonal	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER683	683	CPER	Vegetation	AGM_Oct_Residue	Pasture vegetation  visual obstruction reading (biomass)	kg/ha	seasonal	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER684	684	CPER	Vegetation	AGM_BasalPINS	Pasture vegetaion cover from line point intercepts	percent	annual	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER685	685	CPER	Vegetation	AGM_CanopyPINS	Pasture vegetaion cover from line point intercepts	percent	annual	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER686	686	CPER	Vegetation	AGM_Biomass	Biomass harvested by functional group	g/m2	annual	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER687	687	CPER	Vegetation	AGM_ShrubDensity	Densities of shurbs	count	annual	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER688	688	CPER	Vegetation	AGM_ATCA_ShrubDimensions	Dimensions of Atriplex canescens (four-winged saltbush)	cm	annual	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER689	689	CPER	Vegetation	AGM_CELA_ShrubDimensions	Dimensions of Celatoides lanata (winterfat)	cm	annual	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER690	690	CPER	Vegetation	AGM_CirQuad	Nest vegetation species richness	count/m2	annual	1 year	2013	2013	2013-01-01	2017	2018	2019-12-31	7	David Augustine, Justin Derner, Nicole Kaplan	Access Database			20	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
CPER691	691	CPER	Vegetation	Aboveground biomass	SGS-LTER Aboveground Vegetation Measurements on and off US Forest Service Burns on the Pawnee National Grassland, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2004	2004	2004-12-31	8	Milchunas, Daniel G, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/83326	open	2	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER692	692	CPER	Vegetation	Aboveground biomass, Nitrogen content	SGS-LTER Aboveground Vegetation Measurements on and off US Forest Service Burns on the Pawnee National Grassland, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2004	2004	2004-12-31	8	Milchunas, Daniel G, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/83326	open	2	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, aboveground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER693	693	CPER	Vegetation	Vegetation cover	SGS-LTER Long-Term Monitoring Project : Vegetation Cover and Structure on Small Mammal Trapping Webs on the Central Plains Experimental Range, Nunn, Colorado, USA 1999 -2006, ARS Study Number 118		annual	1 year	1999	1999	1999-01-01	2006	2006	2006-12-31	8	Paul Stapp, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/83458	open	6	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER694	694	CPER	Vegetation	density	SGS-LTER Bouteloua gracilis removal experiment vegetation data (ARS #155) on the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2008	2008	2008-12-31	12	William Lauenroth, Nicole Kaplan, Seth Munson	ASCII file in institutional repository	http://hdl.handle.net/10217/77676	open	6	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER695	695	CPER	Vegetation	cover	SGS-LTER Bouteloua gracilis removal experiment vegetation data (ARS #155) on the Central Plains Experimental Range, Nunn, Colorado, USA		annual	1 year	1997	1997	1997-01-01	2008	2008	2008-12-31	12	William Lauenroth, Nicole Kaplan, Seth Munson	ASCII file in institutional repository	http://hdl.handle.net/10217/77676	open	6	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER696	696	CPER	Vegetation	seed production	SGS-LTER Spatial variability in seed production of the perennial bunchgrass Bouteloua gracilis on the Central Plains Experimental Range, Nunn, Colorado, USA 1992-2005, ARS Study Number 20	g	annual	1 year	1992	1992	1992-01-01	2005	2005	2005-12-31	14	William Lauenroth, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/82281	open	6	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Kernel weight, plant tissue					Natural Resources, Earth and Environmental Sciences	biota	no
CPER697	697	CPER	Vegetation	Aboveground biomass	SGS-LTER Effects of water and nitrogen additions on plants in shortgrass ecosystems on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2011, ARS Study Number 143	g	annual	1 year	1997	1997	1997-01-01	2011	2011	2011-12-31	15	William Lauenroth, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/85629	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER698	698	CPER	Vegetation	density	SGS-LTER Effects of water and nitrogen additions on plants in shortgrass ecosystems on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2011, ARS Study Number 143	count	annual	1 year	1997	1997	1997-01-01	2011	2011	2011-12-31	15	William Lauenroth, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/85629	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER699	699	CPER	Vegetation	cover	SGS-LTER Effects of water and nitrogen additions on plants in shortgrass ecosystems on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2011, ARS Study Number 143	percent	annual	1 year	1997	1997	1997-01-01	2011	2011	2011-12-31	15	William Lauenroth, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/85629	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER700	700	CPER	Vegetation	Carbon Nitrogen ratio	SGS-LTER Effects of water and nitrogen additions on plants in shortgrass ecosystems on the Central Plains Experimental Range, Nunn, Colorado, USA 1997-2011, ARS Study Number 143	ratio	annual	1 year	1997	1997	1997-01-01	2011	2011	2011-12-31	15	William Lauenroth, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/85629	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue					Natural Resources, Earth and Environmental Sciences	biota	no
CPER701	701	CPER	Vegetation	LTGI_CanopyCover	Canopy cover of vegetaion by species in a long term stocking rate experiment	percent	annual	1 year	2003	2003	2003-01-01	2014	2018	2019-12-31	17	David Augustine, Justin Derner, Nicole Kaplan	Access Database			3	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
CPER702	702	CPER	Vegetation	LTGI_BasalCover	Basal cover of vegetaion by species in a long term stocking rate experiment	percent	annual	1 year	2003	2003	2003-01-01	2014	2018	2019-12-31	17	David Augustine, Justin Derner, Nicole Kaplan	Access Database			3	Central Plains Experimental Range, Nunn, Colorado	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
CPER703	703	CPER	Vegetation	LTGI_Production	vegetation by species in a long term stocking rate experiment	g/m2	annual	1 year	2000	2000	2000-01-01	2017	2018	2019-12-31	20	David Augustine, Justin Derner, Nicole Kaplan	Access Database			3	Central Plains Experimental Range, Nunn, Colorado	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
CPER704	704	CPER	Vegetation	belowground biomass	SGS-LTER Long-term Seasonal Root Biomass on the Central Plains Experimental Range, Nunn, Colorado, USA 1985-2007, ARS Study Number 3	g	seasonal	1 year	1985	1985	1985-01-01	2007	2007	2007-12-31	23	Daniel Milchunas, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/85665	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, belowground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER705	705	CPER	Vegetation	GZTX_NPP	annual net primary production  in a grazing exclsoure experiment by species (1992-2008)  and by functional group (2009, 2010, 2011, 2012-2017)	g/m2	annual	1 year	1992	1992	1992-01-01	2015	2015	2015-12-31	24	David Augustine, Justin Derner, Nicole Kaplan	Access Database			6	Central Plains Experimental Range, Nunn, Colorado	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
CPER706	706	CPER	Vegetation	GZTX_BasCov	Basal cover of vegetaion by species in a grazing exclsoure experiment	g/m2	annual	1 year	1992	1992	1992-01-01	2015	2015	2015-12-31	24	David Augustine, Justin Derner, Nicole Kaplan	Access Database			6	Central Plains Experimental Range, Nunn, Colorado	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
CPER707	707	CPER	Vegetation	Nitrogen content	SGS-LTER Long Term Nitrogen Concentration in LTNPP Monitoring on the Central Plains Experimental Range, Nunn, Colorado, USA 1983 - 2011, ARS Study Number 6				1983	1983	1983-01-01	2011	2011	2011-12-31	29	Daniel Milchunas, Nicole Kaplan	ASCII file in institutional repository	http://hdl.handle.net/10217/83462	open	6	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, biomass, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER708	708	CPER	Vegetation	anpp	annual net primary production by species (1983-2008; 2014-2017) and by functional group (2009, 2010, 2011, 2012)	g/m2	annual	1 year	1983	1983	1983-01-01	2017	2018	2019-12-31	37	David Augustine, Justin Derner, Nicole Kaplan	Access Database			6	Central Plains Experimental Range, Nunn, Colorado	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
CPER709	709	CPER	Vegetation	Vegetation density	SGS-LTER Ecosystem Stress Area : Long-term dataset following nutrient enrichment stress on the Central Plains Experimental Range in Nunn, Colorado, USA, ARS Study Number 3	count	annual	1 year	1974	1974	1974-01-01	2011	2011	2011-12-31	38	Milchunas, Daniel G.; Lauenroth, William K.	ASCII file in institutional repository	http://hdl.handle.net/10217/83317	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER710	710	CPER	Vegetation	Vegetation cover	SGS-LTER Ecosystem Stress Area : Long-term dataset following nutrient enrichment stress on the Central Plains Experimental Range in Nunn, Colorado, USA, ARS Study Number 3	percent	annual	1 year	1974	1974	1974-01-01	2011	2011	2011-12-31	38	Milchunas, Daniel G.; Lauenroth, William K.	ASCII file in institutional repository	http://hdl.handle.net/10217/83317	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area					Natural Resources, Earth and Environmental Sciences	biota	no
CPER711	711	CPER	Vegetation	Belowground biomass	SGS-LTER Ecosystem Stress Area : Long-term dataset following nutrient enrichment stress on the Central Plains Experimental Range in Nunn, Colorado, USA, ARS Study Number 3	grams	annual	1 year	1974	1974	1974-01-01	2011	2011	2011-12-31	38	Milchunas, Daniel G.; Lauenroth, William K.	ASCII file in institutional repository	http://hdl.handle.net/10217/83317	open	1	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, belowground live, plant tissue, mean or single measurement					Natural Resources, Earth and Environmental Sciences	biota	no
CPER712	712	CPER	Wind	Vegetation_cover_LPI_foliar_percentage	used to calculate plant cover, including the percent of bare ground, foliar and basal cover by species 		4 times a year, quarterly		2015		2015-11-03					John Tartako	datasheets sent to NMSU and Jornada Exp Range			3	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasWindErosionArea, MeasWindErosionConc								no
CPER713	713	CPER	Wind	Vegetation_cover_LPI_basal_percentage	used to calculate plant cover, including the percent of bare ground, foliar and basal cover by species		4 times a year, quarterly		2015		2015-11-03					John Tartako	datasheets sent to NMSU and Jornada Exp Range			3	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasWindErosionArea, MeasWindErosionConc								no
CPER714	714	CPER	Wind	Vegetation_height_cm	used to describe the height of the plant community, with an aim to describe the roughness characteristics of the site		4 times a year, quarterly		2015		2015-11-03					John Tartako	datasheets sent to NMSU and Jornada Exp Range			3	Central Plains Experimental Range, Nunn, Colorado	open	Vegetation	MeasWindErosionArea, MeasWindErosionConc								no
