ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
GACP2552	2552	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	10/17/2001	2001-10-17	2001-10-17	Present	now	2019-12-31	18	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG63	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2553	2553	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	10/17/2001	2001-10-17	2001-10-17	Present	now	2019-12-31	18	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG63	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2554	2554	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	10/17/2001	2001-10-17	2001-10-17	Present	now	2019-12-31	18	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG63	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2555	2555	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	10/17/2001	2001-10-17	2001-10-17	Present	now	2019-12-31	18	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG63	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2556	2556	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	10/17/2001	2001-10-17	2001-10-17	Present	now	2019-12-31	18	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG63	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2557	2557	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	10/17/2001	2001-10-17	2001-10-17	Present	now	2019-12-31	18	David Bosch	.csv				RG63	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2558	2558	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	10/17/2001	2001-10-17	2001-10-17	Present	now	2019-12-31	18	David Bosch	.csv				RG63	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2559	2559	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	10/17/2001	2001-10-17	2001-10-17	Present	now	2019-12-31	18	David Bosch	.csv				RG63	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2560	2560	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2561	2561	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2562	2562	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2563	2563	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2564	2564	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2565	2565	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2566	2566	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2567	2567	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2568	2568	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2569	2569	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2570	2570	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2571	2571	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG16	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2572	2572	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2573	2573	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2574	2574	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2575	2575	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2576	2576	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2577	2577	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2578	2578	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2579	2579	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2580	2580	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2581	2581	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2582	2582	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2583	2583	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG32	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2584	2584	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv				RG16	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2585	2585	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv				RG32	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2586	2586	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv				RG16	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2587	2587	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv				RG32	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2588	2588	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv				RG16	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2589	2589	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	1/3/2001	2001-01-03	2001-01-03	Present	now	2019-12-31	19	David Bosch	.csv				RG32	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2590	2590	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2591	2591	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2592	2592	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2593	2593	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2594	2594	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2595	2595	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2596	2596	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2597	2597	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2598	2598	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2599	2599	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2600	2600	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2601	2601	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG62	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2602	2602	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv				RG62	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2603	2603	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv				RG62	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2604	2604	GACP	Soils	Soil temperature	Soil temperature	Deg F	30 min	30 minute	2/1/1993	1993-02-01	1993-02-01	Present	now	2019-12-31	27	David Bosch	.csv				RG62	closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2605	2605	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2606	2606	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2607	2607	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2608	2608	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2609	2609	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2610	2610	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2611	2611	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2612	2612	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2613	2613	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2614	2614	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2615	2615	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2616	2616	GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG36	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil temperature	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2617	2617	GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG38	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil moisture	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2618	2618	GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG38	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Soil electrical conductivity, soil	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
GACP2619	2619	GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	30 minute				Present	now	2019-12-31		David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html			RG38	open	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	soil salinity	Soil				Natural Resources, Earth and Environmental Sciences	geoscientificInformation	
