ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UMRB9244	9244	UMRB-Ames	Meteorology	Temperature, maximum	Daily maximum air temperature	C	Daily		34071			38034				M. Cryder	SQL	STEWARDS	IAWC724   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily,maximum			NAL Met Data Dashboard	NA			no
UMRB9245	9245	UMRB-Ames	Meteorology	Temperature, maximum	Daily maximum air temperature	C	Daily		34071			37662				M. Cryder	SQL	STEWARDS	IAWC725   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily,maximum			NAL Met Data Dashboard	NA			no
UMRB9246	9246	UMRB-Ames	Meteorology	Temperature, maximum	Daily maximum air temperature	C	Daily		34071			Present				M. Cryder	SQL	STEWARDS	IAWC726	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily,maximum			NAL Met Data Dashboard	NA			no
UMRB9247	9247	UMRB-Ames	Meteorology	Temperature, maximum	Daily maximum air temperature	C	Daily		34071			Present				M. Cryder	SQL	STEWARDS	IAWC727	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily,maximum			NAL Met Data Dashboard	NA			no
UMRB9248	9248	UMRB-Ames	Meteorology	Temperature, mean	Daily mean air temperature 	C	Daily		36887			Present				M. Cryder	SQL	STEWARDS	IASF901	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9249	9249	UMRB-Ames	Meteorology	Temperature, mean	Daily mean air temperature 	C	Daily		38336			Present				M. Cryder	SQL	STEWARDS	IASF902	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9250	9250	UMRB-Ames	Meteorology	Temperature, mean	Daily mean air temperature 	C	Daily		33302			Present				M. Cryder	SQL	STEWARDS	IAWC701	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9251	9251	UMRB-Ames	Meteorology	Temperature, mean	Daily mean air temperature 	C	Daily		33316			Present				M. Cryder	SQL	STEWARDS	IAWC702   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9252	9252	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		36887			Present				M. Cryder	SQL	STEWARDS	IASF901	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9253	9253	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		38336			Present				M. Cryder	SQL	STEWARDS	IASF902	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9254	9254	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33302			Present				M. Cryder	SQL	STEWARDS	IAWC701	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9255	9255	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33316			Present				M. Cryder	SQL	STEWARDS	IAWC702   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9256	9256	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33326			38057				M. Cryder	SQL	STEWARDS	IAWC703   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9257	9257	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33329			41364				M. Cryder	SQL	STEWARDS	IAWC704	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9258	9258	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33343			41364				M. Cryder	SQL	STEWARDS	IAWC705	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9259	9259	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33343			41364				M. Cryder	SQL	STEWARDS	IAWC706	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9260	9260	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33338			41364				M. Cryder	SQL	STEWARDS	IAWC707	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9261	9261	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33333			41364				M. Cryder	SQL	STEWARDS	IAWC708	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9262	9262	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33333			38057				M. Cryder	SQL	STEWARDS	IAWC709   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9263	9263	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33375			41364				M. Cryder	SQL	STEWARDS	IAWC710	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9264	9264	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33338			38057				M. Cryder	SQL	STEWARDS	IAWC712   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9265	9265	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33331			41364				M. Cryder	SQL	STEWARDS	IAWC713	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9266	9266	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33333			41364				M. Cryder	SQL	STEWARDS	IAWC714	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9267	9267	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33700			41364				M. Cryder	SQL	STEWARDS	IAWC719	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9268	9268	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33711			41364				M. Cryder	SQL	STEWARDS	IAWC720	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9269	9269	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33717			41364				M. Cryder	SQL	STEWARDS	IAWC721	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9270	9270	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		33723			41364				M. Cryder	SQL	STEWARDS	IAWC722	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9271	9271	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		34071			41364				M. Cryder	SQL	STEWARDS	IAWC723	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9272	9272	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		34071			38034				M. Cryder	SQL	STEWARDS	IAWC724   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9273	9273	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		34071			37662				M. Cryder	SQL	STEWARDS	IAWC725   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9274	9274	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		34071			Present				M. Cryder	SQL	STEWARDS	IAWC726	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9275	9275	UMRB-Ames	Meteorology	Temperature, minimum	Daily minimum air temperature	C	Daily		34071			Present				M. Cryder	SQL	STEWARDS	IAWC727	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Temperature, air, daily, minimum			NAL Met Data Dashboard	NA			no
UMRB9276	9276	UMRB-Ames	Meteorology	Wind direction	Daily mean air wind direction	degrees	Daily		36887			Present				M. Cryder	SQL	STEWARDS	IASF901	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	Wind direction air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9277	9277	UMRB-Ames	Meteorology	Wind direction	Daily mean air wind direction	degrees	Daily		38336			Present				M. Cryder	SQL	STEWARDS	IASF902	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	Wind direction air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9278	9278	UMRB-Ames	Meteorology	Wind direction	Daily mean air wind direction	degrees	Daily		33302			Present				M. Cryder	SQL	STEWARDS	IAWC701	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Wind direction air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9279	9279	UMRB-Ames	Meteorology	Wind direction	Daily mean air wind direction	degrees	Daily		33316			Present				M. Cryder	SQL	STEWARDS	IAWC702   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Wind direction air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9280	9280	UMRB-Ames	Meteorology	Wind Speed, maximum	Daily maximum air wind speed	m/s	Daily		36887			Present				M. Cryder	SQL	STEWARDS	IASF901	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	wind speed, air, daily, max			NAL Met Data Dashboard	NA			no
UMRB9281	9281	UMRB-Ames	Meteorology	Wind Speed, maximum	Daily maximum air wind speed	m/s	Daily		38336			Present				M. Cryder	SQL	STEWARDS	IASF902	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	wind speed, air, daily, max			NAL Met Data Dashboard	NA			no
UMRB9282	9282	UMRB-Ames	Meteorology	Wind Speed, maximum	Daily maximum air wind speed	m/s	Daily		33302			Present				M. Cryder	SQL	STEWARDS	IAWC701	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	wind speed, air, daily, max			NAL Met Data Dashboard	NA			no
UMRB9283	9283	UMRB-Ames	Meteorology	Wind Speed, maximum	Daily maximum air wind speed	m/s	Daily		33316			Present				M. Cryder	SQL	STEWARDS	IAWC702   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	wind speed, air, daily, max			NAL Met Data Dashboard	NA			no
UMRB9284	9284	UMRB-Ames	Meteorology	Wind Speed, mean	Daily mean air wind speed 	m/s	Daily		36887			Present				M. Cryder	SQL	STEWARDS	IASF901	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	Wind speed, air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9285	9285	UMRB-Ames	Meteorology	Wind Speed, mean	Daily mean air wind speed 	m/s	Daily		38336			Present				M. Cryder	SQL	STEWARDS	IASF902	1	South Fork watershed, IA 	Open	Meteorology	WeatherDaily, WeatherStation	Wind speed, air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9286	9286	UMRB-Ames	Meteorology	Wind Speed, mean	Daily mean air wind speed 	m/s	Daily		33302			Present				M. Cryder	SQL	STEWARDS	IAWC701	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Wind speed, air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9287	9287	UMRB-Ames	Meteorology	Wind Speed, mean	Daily mean air wind speed 	m/s	Daily		33316			Present				M. Cryder	SQL	STEWARDS	IAWC702   	1	Walnut Creek watershed, IA	Open	Meteorology	WeatherDaily, WeatherStation	Wind speed, air, daily, mean			NAL Met Data Dashboard	NA			no
UMRB9288	9288	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33583			37068				M. Cryder	SQL	STEWARDS	IAWC110   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9289	9289	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33772			35873				M. Cryder	SQL	STEWARDS	IAWC122   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9290	9290	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33667			35578				M. Cryder	SQL	STEWARDS	IAWC123   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9291	9291	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		35115			36390				M. Cryder	SQL	STEWARDS	IAWC124   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9292	9292	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33758			37068				M. Cryder	SQL	STEWARDS	IAWC132   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9293	9293	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		35479			36346				M. Cryder	SQL	STEWARDS	IAWC133   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9294	9294	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33603			35578				M. Cryder	SQL	STEWARDS	IAWC140   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9295	9295	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33765			41359				M. Cryder	SQL	STEWARDS	IAWC210	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9296	9296	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33046			Present				M. Cryder	SQL	STEWARDS	IAWC220	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9297	9297	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33542			39521				M. Cryder	SQL	STEWARDS	IAWC223	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9298	9298	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		36098			41359				M. Cryder	SQL	STEWARDS	IAWC225	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9299	9299	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33046			41359				M. Cryder	SQL	STEWARDS	IAWC230	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9300	9300	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33765			34402				M. Cryder	SQL	STEWARDS	IAWC241   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9301	9301	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33765			34402				M. Cryder	SQL	STEWARDS	IAWC242   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9302	9302	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33765			34402				M. Cryder	SQL	STEWARDS	IAWC243   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9303	9303	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33340			Present				M. Cryder	SQL	STEWARDS	IAWC310	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9304	9304	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33046			35578				M. Cryder	SQL	STEWARDS	IAWC320   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9305	9305	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33046			41359				M. Cryder	SQL	STEWARDS	IAWC330   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9306	9306	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33046			41359				M. Cryder	SQL	STEWARDS	IAWC340   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9307	9307	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33028			41359				M. Cryder	SQL	STEWARDS	IAWC400   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9308	9308	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		34821			40598				M. Cryder	SQL	STEWARDS	IAWC410   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9309	9309	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		34821			37068				M. Cryder	SQL	STEWARDS	IAWC430   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9310	9310	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		33835			37138				M. Cryder	SQL	STEWARDS	IAWC440   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9311	9311	UMRB-Ames	Water Quality	Acetochlor	Water acetochlor	ug/L	Intermittent		34821			40598				M. Cryder	SQL	STEWARDS	IAWC450	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9312	9312	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33583			37068				M. Cryder	SQL	STEWARDS	IAWC110   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9313	9313	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33772			35873				M. Cryder	SQL	STEWARDS	IAWC122   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9314	9314	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33667			35578				M. Cryder	SQL	STEWARDS	IAWC123   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9315	9315	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		35115			36390				M. Cryder	SQL	STEWARDS	IAWC124   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9316	9316	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33758			37068				M. Cryder	SQL	STEWARDS	IAWC132   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9317	9317	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		35479			36346				M. Cryder	SQL	STEWARDS	IAWC133   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9318	9318	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33603			35578				M. Cryder	SQL	STEWARDS	IAWC140   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9319	9319	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33765			41359				M. Cryder	SQL	STEWARDS	IAWC210	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9320	9320	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33046			Present				M. Cryder	SQL	STEWARDS	IAWC220	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9321	9321	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33542			39521				M. Cryder	SQL	STEWARDS	IAWC223	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9322	9322	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		36098			41359				M. Cryder	SQL	STEWARDS	IAWC225	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9323	9323	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33046			41359				M. Cryder	SQL	STEWARDS	IAWC230	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9324	9324	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33765			34402				M. Cryder	SQL	STEWARDS	IAWC241   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9325	9325	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33765			34402				M. Cryder	SQL	STEWARDS	IAWC242   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9326	9326	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33765			34402				M. Cryder	SQL	STEWARDS	IAWC243   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9327	9327	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33340			Present				M. Cryder	SQL	STEWARDS	IAWC310	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9328	9328	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33046			35578				M. Cryder	SQL	STEWARDS	IAWC320   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9329	9329	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33046			41359				M. Cryder	SQL	STEWARDS	IAWC330   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9330	9330	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33046			41359				M. Cryder	SQL	STEWARDS	IAWC340   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9331	9331	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33028			41359				M. Cryder	SQL	STEWARDS	IAWC400   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9332	9332	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		34821			40598				M. Cryder	SQL	STEWARDS	IAWC410   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9333	9333	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		34821			37068				M. Cryder	SQL	STEWARDS	IAWC430   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9334	9334	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		33835			37138				M. Cryder	SQL	STEWARDS	IAWC440   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9335	9335	UMRB-Ames	Water Quality	Alachlor	Water alachlor	ug/L	Intermittent		34821			40598				M. Cryder	SQL	STEWARDS	IAWC450	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9336	9336	UMRB-Ames	Water Quality	Atrazine	Water atrazine	ug/L	Intermittent		33583			37068				M. Cryder	SQL	STEWARDS	IAWC110   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9337	9337	UMRB-Ames	Water Quality	Atrazine	Water atrazine	ug/L	Intermittent		33772			35873				M. Cryder	SQL	STEWARDS	IAWC122   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9338	9338	UMRB-Ames	Water Quality	Atrazine	Water atrazine	ug/L	Intermittent		33667			35578				M. Cryder	SQL	STEWARDS	IAWC123   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
UMRB9339	9339	UMRB-Ames	Water Quality	Atrazine	Water atrazine	ug/L	Intermittent		35115			36390				M. Cryder	SQL	STEWARDS	IAWC124   	1	Walnut Creek watershed, IA	Open	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			no
